GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result_RowCount|Desired_Result_RowCount|Actual_Result_ColumnCount|Desired_Result_ColumnCount|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_3|1|CT|Low|EN|GPT35Turbo|"0.2"|3|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_4|1|CT|Low|EN|GPT35Turbo|"0.2"|4|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_5|1|CT|Low|EN|GPT35Turbo|"0.2"|5|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_6|1|CT|Low|EN|GPT35Turbo|"0.2"|6|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_7|1|CT|Low|EN|GPT35Turbo|"0.2"|7|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_8|1|CT|Low|EN|GPT35Turbo|"0.2"|8|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_9|1|CT|Low|EN|GPT35Turbo|"0.2"|9|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_1|1|CT|Low|EN|GPT35Turbo|"0.4"|1|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_10|1|CT|Low|EN|GPT35Turbo|"0.4"|10|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_2|1|CT|Low|EN|GPT35Turbo|"0.4"|2|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_3|1|CT|Low|EN|GPT35Turbo|"0.4"|3|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_4|1|CT|Low|EN|GPT35Turbo|"0.4"|4|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_5|1|CT|Low|EN|GPT35Turbo|"0.4"|5|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_6|1|CT|Low|EN|GPT35Turbo|"0.4"|6|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_7|1|CT|Low|EN|GPT35Turbo|"0.4"|7|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_8|1|CT|Low|EN|GPT35Turbo|"0.4"|8|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_9|1|CT|Low|EN|GPT35Turbo|"0.4"|9|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_1|1|CT|Low|EN|GPT35Turbo|"0.6"|1|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_10|1|CT|Low|EN|GPT35Turbo|"0.6"|10|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_2|1|CT|Low|EN|GPT35Turbo|"0.6"|2|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_3|1|CT|Low|EN|GPT35Turbo|"0.6"|3|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_4|1|CT|Low|EN|GPT35Turbo|"0.6"|4|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_5|1|CT|Low|EN|GPT35Turbo|"0.6"|5|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_6|1|CT|Low|EN|GPT35Turbo|"0.6"|6|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_7|1|CT|Low|EN|GPT35Turbo|"0.6"|7|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_8|1|CT|Low|EN|GPT35Turbo|"0.6"|8|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_9|1|CT|Low|EN|GPT35Turbo|"0.6"|9|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_1|1|CT|Low|EN|GPT35Turbo|"0.8"|1|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_10|1|CT|Low|EN|GPT35Turbo|"0.8"|10|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_2|1|CT|Low|EN|GPT35Turbo|"0.8"|2|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_3|1|CT|Low|EN|GPT35Turbo|"0.8"|3|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_4|1|CT|Low|EN|GPT35Turbo|"0.8"|4|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_5|1|CT|Low|EN|GPT35Turbo|"0.8"|5|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_6|1|CT|Low|EN|GPT35Turbo|"0.8"|6|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_7|1|CT|Low|EN|GPT35Turbo|"0.8"|7|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_8|1|CT|Low|EN|GPT35Turbo|"0.8"|8|91|91|3|3|Successful|Successful|||
Prompt_1_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_9|1|CT|Low|EN|GPT35Turbo|"0.8"|9|91|91|3|3|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_1|2|CT|Low|EN|GPT35Turbo|"0.2"|1|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_10|2|CT|Low|EN|GPT35Turbo|"0.2"|10|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_2|2|CT|Low|EN|GPT35Turbo|"0.2"|2|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_3|2|CT|Low|EN|GPT35Turbo|"0.2"|3|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_4|2|CT|Low|EN|GPT35Turbo|"0.2"|4|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_5|2|CT|Low|EN|GPT35Turbo|"0.2"|5|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_6|2|CT|Low|EN|GPT35Turbo|"0.2"|6|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_7|2|CT|Low|EN|GPT35Turbo|"0.2"|7|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_8|2|CT|Low|EN|GPT35Turbo|"0.2"|8|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_9|2|CT|Low|EN|GPT35Turbo|"0.2"|9|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_1|2|CT|Low|EN|GPT35Turbo|"0.4"|1|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_10|2|CT|Low|EN|GPT35Turbo|"0.4"|10|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_2|2|CT|Low|EN|GPT35Turbo|"0.4"|2|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_3|2|CT|Low|EN|GPT35Turbo|"0.4"|3|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_4|2|CT|Low|EN|GPT35Turbo|"0.4"|4|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_5|2|CT|Low|EN|GPT35Turbo|"0.4"|5|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_6|2|CT|Low|EN|GPT35Turbo|"0.4"|6|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_7|2|CT|Low|EN|GPT35Turbo|"0.4"|7|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_8|2|CT|Low|EN|GPT35Turbo|"0.4"|8|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_9|2|CT|Low|EN|GPT35Turbo|"0.4"|9|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_1|2|CT|Low|EN|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_10|2|CT|Low|EN|GPT35Turbo|"0.6"|10|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_2|2|CT|Low|EN|GPT35Turbo|"0.6"|2|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_3|2|CT|Low|EN|GPT35Turbo|"0.6"|3|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_4|2|CT|Low|EN|GPT35Turbo|"0.6"|4|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_5|2|CT|Low|EN|GPT35Turbo|"0.6"|5|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_6|2|CT|Low|EN|GPT35Turbo|"0.6"|6|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_7|2|CT|Low|EN|GPT35Turbo|"0.6"|7|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_8|2|CT|Low|EN|GPT35Turbo|"0.6"|8|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_9|2|CT|Low|EN|GPT35Turbo|"0.6"|9|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_1|2|CT|Low|EN|GPT35Turbo|"0.8"|1|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_10|2|CT|Low|EN|GPT35Turbo|"0.8"|10|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_2|2|CT|Low|EN|GPT35Turbo|"0.8"|2|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_3|2|CT|Low|EN|GPT35Turbo|"0.8"|3|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_4|2|CT|Low|EN|GPT35Turbo|"0.8"|4|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_5|2|CT|Low|EN|GPT35Turbo|"0.8"|5|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_6|2|CT|Low|EN|GPT35Turbo|"0.8"|6|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_7|2|CT|Low|EN|GPT35Turbo|"0.8"|7|||||Failed|Syntax Error|Query (1, 246) Zu viele Argumente wurden an die CONCATENATE-Funktion übergeben. Für die Funktion sind maximal 2 Argumente zulässig.||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_8|2|CT|Low|EN|GPT35Turbo|"0.8"|8|9|9|4|4|Successful|Successful|||
Prompt_2_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_9|2|CT|Low|EN|GPT35Turbo|"0.8"|9|9|9|4|4|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_1|3|CT|Low|EN|GPT35Turbo|"0.2"|1|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_10|3|CT|Low|EN|GPT35Turbo|"0.2"|10|||||Failed|Syntax Error|Query (1, 145) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_2|3|CT|Low|EN|GPT35Turbo|"0.2"|2|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_3|3|CT|Low|EN|GPT35Turbo|"0.2"|3|||||Failed|Syntax Error|Query (1, 145) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_4|3|CT|Low|EN|GPT35Turbo|"0.2"|4|||||Failed|Syntax Error|Query (1, 145) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_5|3|CT|Low|EN|GPT35Turbo|"0.2"|5|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_6|3|CT|Low|EN|GPT35Turbo|"0.2"|6|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_7|3|CT|Low|EN|GPT35Turbo|"0.2"|7|||||Failed|Syntax Error|Query (1, 160) Für die Spalte "ProductID" kann in der Tabelle "Products" kein einzelner Wert ermittelt werden. Dies kann vorkommen, wenn eine Measureformel auf eine Spalte mit vielen Werten verweist, ohne eine Aggregation wie MIN, MAX, COUNT oder SUM anzugeben, um ein einzelnes Ergebnis zu erhalten.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_8|3|CT|Low|EN|GPT35Turbo|"0.2"|8|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_9|3|CT|Low|EN|GPT35Turbo|"0.2"|9|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_1|3|CT|Low|EN|GPT35Turbo|"0.4"|1|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_10|3|CT|Low|EN|GPT35Turbo|"0.4"|10|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_2|3|CT|Low|EN|GPT35Turbo|"0.4"|2|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_3|3|CT|Low|EN|GPT35Turbo|"0.4"|3|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_4|3|CT|Low|EN|GPT35Turbo|"0.4"|4|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_5|3|CT|Low|EN|GPT35Turbo|"0.4"|5|8|8|3|2|Failed|Semantic Error|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_6|3|CT|Low|EN|GPT35Turbo|"0.4"|6|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_7|3|CT|Low|EN|GPT35Turbo|"0.4"|7|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_8|3|CT|Low|EN|GPT35Turbo|"0.4"|8|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_9|3|CT|Low|EN|GPT35Turbo|"0.4"|9|8|8|3|2|Failed|Semantic Error|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_1|3|CT|Low|EN|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_10|3|CT|Low|EN|GPT35Turbo|"0.6"|10|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_2|3|CT|Low|EN|GPT35Turbo|"0.6"|2|||||Failed|Syntax Error|Query (1, 136) Die RELATED-Funktion erwartet einen vollqualifizierten Spaltenverweis als Argument.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_3|3|CT|Low|EN|GPT35Turbo|"0.6"|3|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_4|3|CT|Low|EN|GPT35Turbo|"0.6"|4|||||Failed|Syntax Error|Query (1, 39) Die Spalte [TotalCount] kann von der Funktion "ADDCOLUMNS" nicht hinzugefügt werden, weil sie bereits vorhanden ist.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_5|3|CT|Low|EN|GPT35Turbo|"0.6"|5|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_6|3|CT|Low|EN|GPT35Turbo|"0.6"|6|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_7|3|CT|Low|EN|GPT35Turbo|"0.6"|7|||||Failed|Syntax Error|Query (1, 39) Die Spalte [TotalCount] kann von der Funktion "ADDCOLUMNS" nicht hinzugefügt werden, weil sie bereits vorhanden ist.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_8|3|CT|Low|EN|GPT35Turbo|"0.6"|8|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.6_Response_9|3|CT|Low|EN|GPT35Turbo|"0.6"|9|77|8|3|2|Failed|Semantic Error|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_1|3|CT|Low|EN|GPT35Turbo|"0.8"|1|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_10|3|CT|Low|EN|GPT35Turbo|"0.8"|10|8|8|2|2|Successful|Successful|||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_2|3|CT|Low|EN|GPT35Turbo|"0.8"|2|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_3|3|CT|Low|EN|GPT35Turbo|"0.8"|3|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_4|3|CT|Low|EN|GPT35Turbo|"0.8"|4|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_5|3|CT|Low|EN|GPT35Turbo|"0.8"|5|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_6|3|CT|Low|EN|GPT35Turbo|"0.8"|6|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_7|3|CT|Low|EN|GPT35Turbo|"0.8"|7|||||Failed|Syntax Error|Query (1, 143) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_8|3|CT|Low|EN|GPT35Turbo|"0.8"|8|||||Failed|Syntax Error|Query (1, 215) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
Prompt_3_CT_Low_EN_GPT35Turbo_Temp_0.8_Response_9|3|CT|Low|EN|GPT35Turbo|"0.8"|9|8|8|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_1|4|CT|Low|EN|GPT35Turbo|"0.2"|1|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_10|4|CT|Low|EN|GPT35Turbo|"0.2"|10|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_2|4|CT|Low|EN|GPT35Turbo|"0.2"|2|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_3|4|CT|Low|EN|GPT35Turbo|"0.2"|3|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_4|4|CT|Low|EN|GPT35Turbo|"0.2"|4|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_5|4|CT|Low|EN|GPT35Turbo|"0.2"|5|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_6|4|CT|Low|EN|GPT35Turbo|"0.2"|6|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_7|4|CT|Low|EN|GPT35Turbo|"0.2"|7|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_8|4|CT|Low|EN|GPT35Turbo|"0.2"|8|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.2_Response_9|4|CT|Low|EN|GPT35Turbo|"0.2"|9|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_1|4|CT|Low|EN|GPT35Turbo|"0.4"|1|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_10|4|CT|Low|EN|GPT35Turbo|"0.4"|10|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_2|4|CT|Low|EN|GPT35Turbo|"0.4"|2|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_3|4|CT|Low|EN|GPT35Turbo|"0.4"|3|9|9|2|2|Successful|Successful|||
Prompt_4_CT_Low_EN_GPT35Turbo_Temp_0.4_Response_4|4|CT|Low|EN|GPT35Turbo|"0.4"|4|9|9|2|2|Successful|Successful|||
