GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result|Desired_Result|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|23|CC|Medium|EN|GPT35Turbo|"0.4"|2|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|23|CC|Medium|EN|GPT35Turbo|"0.4"|3|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|23|CC|Medium|EN|GPT35Turbo|"0.4"|4|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|23|CC|Medium|EN|GPT35Turbo|"0.4"|5|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|23|CC|Medium|EN|GPT35Turbo|"0.4"|6|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|23|CC|Medium|EN|GPT35Turbo|"0.4"|7|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|23|CC|Medium|EN|GPT35Turbo|"0.4"|8|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|23|CC|Medium|EN|GPT35Turbo|"0.4"|9|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|23|CC|Medium|EN|GPT35Turbo|"0.6"|1|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|23|CC|Medium|EN|GPT35Turbo|"0.6"|10|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|23|CC|Medium|EN|GPT35Turbo|"0.6"|2|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|23|CC|Medium|EN|GPT35Turbo|"0.6"|3|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|23|CC|Medium|EN|GPT35Turbo|"0.6"|4|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|23|CC|Medium|EN|GPT35Turbo|"0.6"|5|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|23|CC|Medium|EN|GPT35Turbo|"0.6"|6|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|23|CC|Medium|EN|GPT35Turbo|"0.6"|7|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|23|CC|Medium|EN|GPT35Turbo|"0.6"|8|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|23|CC|Medium|EN|GPT35Turbo|"0.6"|9|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|23|CC|Medium|EN|GPT35Turbo|"0.8"|1|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|23|CC|Medium|EN|GPT35Turbo|"0.8"|10|4|4|Successful|Successful|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|23|CC|Medium|EN|GPT35Turbo|"0.8"|2|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|23|CC|Medium|EN|GPT35Turbo|"0.8"|3|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|23|CC|Medium|EN|GPT35Turbo|"0.8"|4|4|4|Successful|Successful|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|23|CC|Medium|EN|GPT35Turbo|"0.8"|5|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|23|CC|Medium|EN|GPT35Turbo|"0.8"|6|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|23|CC|Medium|EN|GPT35Turbo|"0.8"|7|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|23|CC|Medium|EN|GPT35Turbo|"0.8"|8|8|4|Failed|Semantic Error|||
Prompt_23_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|23|CC|Medium|EN|GPT35Turbo|"0.8"|9|8|4|Failed|Semantic Error|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|24|CC|Medium|EN|GPT35Turbo|"0.2"|1|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|24|CC|Medium|EN|GPT35Turbo|"0.2"|10|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|24|CC|Medium|EN|GPT35Turbo|"0.2"|2|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|24|CC|Medium|EN|GPT35Turbo|"0.2"|3|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|24|CC|Medium|EN|GPT35Turbo|"0.2"|4|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|24|CC|Medium|EN|GPT35Turbo|"0.2"|5|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|24|CC|Medium|EN|GPT35Turbo|"0.2"|6|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|24|CC|Medium|EN|GPT35Turbo|"0.2"|7|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|24|CC|Medium|EN|GPT35Turbo|"0.2"|8|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|24|CC|Medium|EN|GPT35Turbo|"0.2"|9|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|24|CC|Medium|EN|GPT35Turbo|"0.4"|1|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|24|CC|Medium|EN|GPT35Turbo|"0.4"|10|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|24|CC|Medium|EN|GPT35Turbo|"0.4"|2|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|24|CC|Medium|EN|GPT35Turbo|"0.4"|3|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|24|CC|Medium|EN|GPT35Turbo|"0.4"|4|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|24|CC|Medium|EN|GPT35Turbo|"0.4"|5|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|24|CC|Medium|EN|GPT35Turbo|"0.4"|6|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|24|CC|Medium|EN|GPT35Turbo|"0.4"|7|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|24|CC|Medium|EN|GPT35Turbo|"0.4"|8|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|24|CC|Medium|EN|GPT35Turbo|"0.4"|9|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|24|CC|Medium|EN|GPT35Turbo|"0.6"|1|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|24|CC|Medium|EN|GPT35Turbo|"0.6"|10|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|24|CC|Medium|EN|GPT35Turbo|"0.6"|2|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|24|CC|Medium|EN|GPT35Turbo|"0.6"|3|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|24|CC|Medium|EN|GPT35Turbo|"0.6"|4|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|24|CC|Medium|EN|GPT35Turbo|"0.6"|5|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|24|CC|Medium|EN|GPT35Turbo|"0.6"|6|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|24|CC|Medium|EN|GPT35Turbo|"0.6"|7|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|24|CC|Medium|EN|GPT35Turbo|"0.6"|8|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|24|CC|Medium|EN|GPT35Turbo|"0.6"|9|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|24|CC|Medium|EN|GPT35Turbo|"0.8"|1|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|24|CC|Medium|EN|GPT35Turbo|"0.8"|10|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|24|CC|Medium|EN|GPT35Turbo|"0.8"|2|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|24|CC|Medium|EN|GPT35Turbo|"0.8"|3|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|24|CC|Medium|EN|GPT35Turbo|"0.8"|4|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|24|CC|Medium|EN|GPT35Turbo|"0.8"|5|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|24|CC|Medium|EN|GPT35Turbo|"0.8"|6|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|24|CC|Medium|EN|GPT35Turbo|"0.8"|7|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|24|CC|Medium|EN|GPT35Turbo|"0.8"|8|16185,33|16185,33|Successful|Successful|||
Prompt_24_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|24|CC|Medium|EN|GPT35Turbo|"0.8"|9|16185,33|16185,33|Successful|Successful|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_1|25|CC|Medium|EN|GPT35Turbo|"0.2"|1|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_10|25|CC|Medium|EN|GPT35Turbo|"0.2"|10|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_2|25|CC|Medium|EN|GPT35Turbo|"0.2"|2|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_3|25|CC|Medium|EN|GPT35Turbo|"0.2"|3|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_4|25|CC|Medium|EN|GPT35Turbo|"0.2"|4|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_5|25|CC|Medium|EN|GPT35Turbo|"0.2"|5|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_6|25|CC|Medium|EN|GPT35Turbo|"0.2"|6|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_7|25|CC|Medium|EN|GPT35Turbo|"0.2"|7|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_8|25|CC|Medium|EN|GPT35Turbo|"0.2"|8|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.2_Response_9|25|CC|Medium|EN|GPT35Turbo|"0.2"|9|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_1|25|CC|Medium|EN|GPT35Turbo|"0.4"|1|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_10|25|CC|Medium|EN|GPT35Turbo|"0.4"|10|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_2|25|CC|Medium|EN|GPT35Turbo|"0.4"|2|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_3|25|CC|Medium|EN|GPT35Turbo|"0.4"|3|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_4|25|CC|Medium|EN|GPT35Turbo|"0.4"|4|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_5|25|CC|Medium|EN|GPT35Turbo|"0.4"|5|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_6|25|CC|Medium|EN|GPT35Turbo|"0.4"|6|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_7|25|CC|Medium|EN|GPT35Turbo|"0.4"|7|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_8|25|CC|Medium|EN|GPT35Turbo|"0.4"|8|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.4_Response_9|25|CC|Medium|EN|GPT35Turbo|"0.4"|9|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_1|25|CC|Medium|EN|GPT35Turbo|"0.6"|1|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_10|25|CC|Medium|EN|GPT35Turbo|"0.6"|10|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_2|25|CC|Medium|EN|GPT35Turbo|"0.6"|2|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_3|25|CC|Medium|EN|GPT35Turbo|"0.6"|3|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_4|25|CC|Medium|EN|GPT35Turbo|"0.6"|4|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_5|25|CC|Medium|EN|GPT35Turbo|"0.6"|5|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_6|25|CC|Medium|EN|GPT35Turbo|"0.6"|6|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_7|25|CC|Medium|EN|GPT35Turbo|"0.6"|7|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_8|25|CC|Medium|EN|GPT35Turbo|"0.6"|8|03.04.1996 00:00:00|03.04.1996 00:00:00|Successful|Successful|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.6_Response_9|25|CC|Medium|EN|GPT35Turbo|"0.6"|9|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_1|25|CC|Medium|EN|GPT35Turbo|"0.8"|1|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_10|25|CC|Medium|EN|GPT35Turbo|"0.8"|10|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_2|25|CC|Medium|EN|GPT35Turbo|"0.8"|2|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_3|25|CC|Medium|EN|GPT35Turbo|"0.8"|3|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_4|25|CC|Medium|EN|GPT35Turbo|"0.8"|4|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_5|25|CC|Medium|EN|GPT35Turbo|"0.8"|5|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_6|25|CC|Medium|EN|GPT35Turbo|"0.8"|6|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_7|25|CC|Medium|EN|GPT35Turbo|"0.8"|7|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_8|25|CC|Medium|EN|GPT35Turbo|"0.8"|8|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_25_CC_Medium_EN_GPT35Turbo_Temp_0.8_Response_9|25|CC|Medium|EN|GPT35Turbo|"0.8"|9|05.06.1996 00:00:00|03.04.1996 00:00:00|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_1|26|CC|Hard|EN|GPT35Turbo|"0.2"|1|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_10|26|CC|Hard|EN|GPT35Turbo|"0.2"|10|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_2|26|CC|Hard|EN|GPT35Turbo|"0.2"|2|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_3|26|CC|Hard|EN|GPT35Turbo|"0.2"|3|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_4|26|CC|Hard|EN|GPT35Turbo|"0.2"|4|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_5|26|CC|Hard|EN|GPT35Turbo|"0.2"|5|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_6|26|CC|Hard|EN|GPT35Turbo|"0.2"|6|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_7|26|CC|Hard|EN|GPT35Turbo|"0.2"|7|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_8|26|CC|Hard|EN|GPT35Turbo|"0.2"|8|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_9|26|CC|Hard|EN|GPT35Turbo|"0.2"|9|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_1|26|CC|Hard|EN|GPT35Turbo|"0.4"|1|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_10|26|CC|Hard|EN|GPT35Turbo|"0.4"|10|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_2|26|CC|Hard|EN|GPT35Turbo|"0.4"|2|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_3|26|CC|Hard|EN|GPT35Turbo|"0.4"|3|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_4|26|CC|Hard|EN|GPT35Turbo|"0.4"|4|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_5|26|CC|Hard|EN|GPT35Turbo|"0.4"|5|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_6|26|CC|Hard|EN|GPT35Turbo|"0.4"|6|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_7|26|CC|Hard|EN|GPT35Turbo|"0.4"|7|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_8|26|CC|Hard|EN|GPT35Turbo|"0.4"|8|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.4_Response_9|26|CC|Hard|EN|GPT35Turbo|"0.4"|9|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_1|26|CC|Hard|EN|GPT35Turbo|"0.6"|1|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_10|26|CC|Hard|EN|GPT35Turbo|"0.6"|10|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_2|26|CC|Hard|EN|GPT35Turbo|"0.6"|2|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_3|26|CC|Hard|EN|GPT35Turbo|"0.6"|3|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_4|26|CC|Hard|EN|GPT35Turbo|"0.6"|4|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_5|26|CC|Hard|EN|GPT35Turbo|"0.6"|5|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_6|26|CC|Hard|EN|GPT35Turbo|"0.6"|6|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_7|26|CC|Hard|EN|GPT35Turbo|"0.6"|7|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_8|26|CC|Hard|EN|GPT35Turbo|"0.6"|8|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.6_Response_9|26|CC|Hard|EN|GPT35Turbo|"0.6"|9|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_1|26|CC|Hard|EN|GPT35Turbo|"0.8"|1|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_10|26|CC|Hard|EN|GPT35Turbo|"0.8"|10|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_2|26|CC|Hard|EN|GPT35Turbo|"0.8"|2|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_3|26|CC|Hard|EN|GPT35Turbo|"0.8"|3|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_4|26|CC|Hard|EN|GPT35Turbo|"0.8"|4|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_5|26|CC|Hard|EN|GPT35Turbo|"0.8"|5|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_6|26|CC|Hard|EN|GPT35Turbo|"0.8"|6|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_7|26|CC|Hard|EN|GPT35Turbo|"0.8"|7|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_8|26|CC|Hard|EN|GPT35Turbo|"0.8"|8|170|48|Failed|Semantic Error|||
Prompt_26_CC_Hard_EN_GPT35Turbo_Temp_0.8_Response_9|26|CC|Hard|EN|GPT35Turbo|"0.8"|9|170|48|Failed|Semantic Error|||
Prompt_27_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_1|27|CC|Hard|EN|GPT35Turbo|"0.2"|1|3|3|Successful|Successful|||
Prompt_27_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_10|27|CC|Hard|EN|GPT35Turbo|"0.2"|10|3|3|Successful|Successful|||
Prompt_27_CC_Hard_EN_GPT35Turbo_Temp_0.2_Response_2|27|CC|Hard|EN|GPT35Turbo|"0.2"|2|3|3|Successful|Successful|||
